verse_id,syntax_signature,source
Tanakh.Torah.Deuteronomy.1.22,0:root->-1|1:obl->0|2:nsubj->0|3:conj->0|4:parataxis->0|5:nsubj->4|6:obl->4|7:conj->4|8:punct->7|9:obl->7|10:case:acc->12|11:punct->12|12:obj->7|13:conj->0|14:obl->13|15:nsubj->13|16:case:acc->18|17:punct->18|18:obj->13|19:mark->20|20:acl:relcl->18|21:punct->22|22:acl:relcl->24|23:case:acc->24|24:obj->13|25:mark->20|26:acl:relcl->24|27:obl->26|28:punct->0,D
Tanakh.Torah.Deuteronomy.1.23,0:root->-1|1:obl->0|2:compound:smixut->1|3:conj->0|4:obl->3|5:nummod->7|6:compound:smixut->5|7:obj->3|8:appos->7|9:nummod->8|10:nmod->8|11:punct->0,D
Tanakh.Torah.Deuteronomy.1.24,0:root->-1|1:conj->0|2:obl->1|3:conj->0|4:case->6|5:punct->6|6:obl->3|7:compound:smixut->6|8:conj->0|9:obj->8|10:punct->8,D
Tanakh.Torah.Deuteronomy.1.25,0:root->-1|1:obl->0|2:obl->0|3:compound:smixut->2|4:conj->0|5:obl->4|6:conj->4|7:obl->6|8:obj->6|9:conj->4|10:obj->9|11:compound:smixut->10|12:mark->16|13:punct->16|14:nsubj->16|15:appos->10|16:ccomp->9|17:obl->16|18:punct->16,D
Tanakh.Torah.Deuteronomy.1.26,0:advmod->1|1:root->-1|2:obl->1|3:conj->1|4:case:acc->6|5:punct->6|6:obj->3|7:obl->1|8:conj->7|9:punct->1,D
Tanakh.Torah.Deuteronomy.1.27,0:root->-1|1:obl->0|2:conj->0|3:obl->2|4:compound:smixut->3|5:obj->6|6:ccomp->2|7:obl->6|8:compound:smixut->7|9:xcomp->6|10:obj->9|11:nmod->10|12:obl->9|13:xcomp->6|14:punct->0,D
Tanakh.Torah.Deuteronomy.1.28,0:root->-1|1:punct->0|2:nsubj->3|3:obj->9|4:appos->3|5:amod->3|6:case:acc->8|7:punct->8|8:obj->5|9:xcomp->3|10:obj->9|11:amod->10|12:conj->11|13:obl->12|14:nsubj->15|15:appos->14|16:conj->17|17:nmod->14|18:advmod->20|19:punct->20|20:conj->15|21:compound:smixut->20|22:conj->9|23:advmod->22|24:punct->22,D
Tanakh.Torah.Deuteronomy.1.29,0:root->-1|1:ccomp->0|2:advmod->4|3:punct->2|4:ccomp->0|5:advmod->7|6:punct->5|7:conj->0|8:obl->7|9:punct->0,D
Tanakh.Torah.Deuteronomy.1.30,0:vocative->5|1:conj->0|2:appos->0|3:obl->2|4:nsubj->5|5:root->-1|6:obl->5|7:mark->9|8:mark->9|9:advcl->5|10:obj->9|11:obl->9|12:obl->9|13:punct->5,D
Tanakh.Torah.Deuteronomy.1.31,0:conj->2|1:mark->2|2:root->-1|3:mark->4|4:ccomp->2|5:nsubj->4|6:vocative->4|7:mark->8|8:ccomp->2|9:punct->10|10:obj->8|11:case:acc->10|12:punct->13|13:obl->8|14:det->16|15:punct->19|16:obl->8|17:mark->18|18:acl:relcl->16|19:case->24|20:punct->19|21:obl->18|22:case->24|23:punct->19|24:obl->18|25:det->24|26:punct->2,D
Tanakh.Torah.Deuteronomy.1.32,0:conj->3|1:det->0|2:cop->3|3:root->-1|4:nmod->0|5:conj->4|6:punct->3,D
Tanakh.Torah.Deuteronomy.1.33,0:root->-1|1:nmod->0|2:obl->0|3:nmod->0|4:obl->3|5:obj->3|6:nmod->5|7:nmod->6|8:punct->9|9:conj->6|10:nmod->9|11:nmod->9|12:mark->13|13:acl:relcl->11|14:punct->15|15:obl->13|16:obl->13|17:compound:smixut->16|18:punct->13,D
Tanakh.Torah.Deuteronomy.1.34,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:compound:smixut->4|6:conj->0|7:conj->0|8:xcomp->6|9:punct->8,D
Tanakh.Torah.Deuteronomy.1.35,0:mark->2|1:punct->0|2:root->-1|3:nsubj->2|4:obl->2|5:det->4|6:acl:relcl->4|7:amod->6|8:det->6|9:case:acc->10|10:obj->2|11:amod->10|12:mark->13|13:acl:relcl->10|14:xcomp->13|15:obl->14|16:punct->2,D
Tanakh.Torah.Deuteronomy.1.36,0:advmod->6|1:nsubj->4|2:compound:smixut->1|3:punct->2|4:acl:relcl->1|5:cop->6|6:root->-1|7:advmod->6|8:punct->7|9:conj->6|10:case:acc->12|11:punct->12|12:obj->9|13:mark->14|14:acl:relcl->12|15:punct->14|16:nmod->12|17:conj->16|18:conj->16|19:mark->20|20:acl:relcl->18|21:case->22|22:obl->20|23:punct->18,D
Tanakh.Torah.Deuteronomy.1.37,0:advmod->2|1:punct->0|2:nsubj->3|3:root->-1|4:nsubj->3|5:obl->6|6:xcomp->3|7:det->9|8:punct->12|9:nsubj->12|10:advmod->12|11:punct->12|12:advcl->6|13:advmod->12|14:punct->12,D
Tanakh.Torah.Deuteronomy.1.38,0:nsubj->3|1:flat->0|2:flat->0|3:acl:relcl->0|4:obl->3|5:nsubj->3|6:root->-1|7:obl->6|8:obl->6|9:xcomp->6|10:mark->13|11:punct->10|12:nsubj->13|13:advcl->6|14:case:acc->16|15:obj->13|16:obj->13|17:punct->13,D
Tanakh.Torah.Deuteronomy.1.39,0:nsubj->4|1:mark->2|2:root->-1|3:obl->2|4:cop->3|5:conj->4|6:mark->9|7:advmod->9|8:punct->7|9:acl:relcl->4|10:advmod->9|11:obj->9|12:conj->11|13:nsubj->14|14:advcl->9|15:obl->14|16:conj->11|17:nsubj->16|18:nsubj->14|19:conj->15|20:punct->4,D
Tanakh.Torah.Deuteronomy.1.40,0:nsubj->1|1:root->-1|2:obl->1|3:conj->1|4:xcomp->3|5:case->6|6:obl->4|7:punct->8|8:compound:smixut->6|9:punct->1,D
Tanakh.Torah.Deuteronomy.1.41,0:root->-1|1:punct->0|2:conj->0|3:obl->2|4:ccomp->2|5:obl->2|6:nsubj->7|7:conj->4|8:conj->7|9:case->12|10:mark->12|11:punct->12|12:obl->7|13:nsubj->12|14:ccomp->2|15:conj->7|16:obj->15|17:case:acc->19|18:punct->19|19:nmod->16|20:compound:smixut->19|21:conj->15|22:obl->21|23:nmod->22|24:punct->0,D
Tanakh.Torah.Deuteronomy.1.42,0:advcl->3|1:nsubj->0|2:obl->0|3:root->-1|4:obl->3|5:advmod->3|6:ccomp->3|7:advmod->9|8:punct->7|9:conj->3|10:mark->9|11:ccomp->9|12:obl->9|13:advmod->14|14:conj->3|15:case->16|16:obj->14|17:punct->3,D
Tanakh.Torah.Deuteronomy.1.43,0:root->-1|1:obl->0|2:advmod->3|3:conj->0|4:conj->3|5:case:acc->7|6:punct->7|7:obj->4|8:obl->3|9:conj->0|10:conj->9|11:obl->10|12:punct->0,D
Tanakh.Torah.Deuteronomy.1.44,0:root->-1|1:nsubj->0|2:nsubj->0|3:obl->2|4:det->3|5:obl->2|6:conj->9|7:obj->6|8:mark->9|9:advcl->0|10:obj->9|11:conj->9|12:obj->11|13:obl->11|14:case->16|15:punct->14|16:compound:smixut->13|17:punct->0,D
Tanakh.Torah.Deuteronomy.1.45,0:root->-1|1:conj->0|2:case->3|3:obl->0|4:advmod->6|5:punct->4|6:conj->0|7:nsubj->6|8:obl->10|9:advmod->10|10:conj->0|11:obl->10|12:punct->0,D
Tanakh.Torah.Deuteronomy.1.46,0:root->-1|1:obl->0|2:obj->0|3:amod->2|4:obl->0|5:mark->6|6:acl:relcl->4|7:punct->0,D
Tanakh.Torah.Deuteronomy.2.1,0:root->-1|1:conj->0|2:obl->0|3:case->4|4:obl->2|5:punct->6|6:compound:smixut->4|7:mark->10|8:nsubj->10|9:nsubj->10|10:advcl->8|11:conj->10|12:case:acc->14|13:punct->14|14:obj->11|15:punct->14|16:compound:smixut->14|17:dep->11|18:amod->17|19:punct->0,D
Tanakh.Torah.Deuteronomy.2.2,0:root->-1|1:nsubj->0|2:obl->0|3:xcomp->0|4:punct->0,D
Tanakh.Torah.Deuteronomy.2.3,0:compound:affix->2|1:punct->0|2:obl->3|3:root->-1|4:case:acc->6|5:punct->6|6:obj->3|7:det->6|8:parataxis->3|9:obl->8|10:obj->8|11:punct->8,D
Tanakh.Torah.Deuteronomy.2.4,0:case:acc->2|1:punct->2|2:root->-1|3:obj->4|4:acl->3|5:nsubj->4|6:dep->4|7:obl->4|8:compound:smixut->7|9:appos->11|10:punct->9|11:compound:smixut->9|12:obl->16|13:obl->12|14:conj->16|15:obl->14|16:conj->13|17:advmod->16|18:punct->2,D
Tanakh.Torah.Deuteronomy.2.5,0:advmod->2|1:punct->0|2:root->-1|3:obl->2|4:mark->7|5:advmod->7|6:punct->7|7:ccomp->2|8:obl->7|9:obl->7|10:case->11|11:obl->7|12:compound:smixut->11|13:punct->12|14:compound:smixut->12|15:mark->17|16:punct->17|17:advcl->19|18:obl->17|19:xcomp->17|20:case:acc->22|21:punct->22|22:obj->19|23:compound:smixut->22|24:punct->2,D
Tanakh.Torah.Deuteronomy.2.6,0:root->-1|1:conj->0|2:obl->1|3:obl->1|4:conj->0|5:advmod->7|6:punct->7|7:conj->8|8:conj->0|9:obl->8|10:obl->8|11:conj->8|12:punct->0,D
Tanakh.Torah.Deuteronomy.2.7,0:mark->7|1:vocative->3|2:conj->1|3:root->-1|4:det->5|5:obl->7|6:compound:smixut->5|7:parataxis->3|8:obj->7|9:case:acc->11|10:punct->11|11:obj->8|12:amod->11|13:det->11|14:det->17|15:nummod->17|16:nummod->17|17:nmod->11|18:nsubj->7|19:appos->18|20:nmod->19|21:advmod->22|22:amod->11|23:compound:smixut->22|24:punct->22,D
Tanakh.Torah.Deuteronomy.2.8,0:root->-1|1:case->2|2:obl->0|3:amod->2|4:punct->3|5:compound:smixut->3|6:obl->0|7:nmod->6|8:nmod->7|9:compound:smixut->8|10:nmod->7|11:conj->12|12:compound:smixut->11|13:conj->12|14:conj->12|15:case->16|16:obl->14|17:compound:smixut->16|18:punct->0,D
Tanakh.Torah.Deuteronomy.2.9,0:root->-1|1:nsubj->0|2:obl->0|3:obl->0|4:punct->3|5:obl->0|6:case:acc->8|7:obj->5|8:obj->5|9:advmod->11|10:punct->9|11:conj->0|12:obl->11|13:nsubj->11|14:mark->20|15:advmod->20|16:punct->17|17:ccomp->0|18:obl->17|19:obl->17|20:ccomp->0|21:mark->25|22:obl->25|23:punct->22|24:compound:smixut->22|25:ccomp->20|26:case:acc->28|27:punct->28|28:obj->25|29:obl->25|30:punct->0,D
Tanakh.Torah.Deuteronomy.2.10,0:nsubj->2|1:advmod->0|2:root->-1|3:obl->2|4:nsubj->2|5:amod->4|6:conj->5|7:conj->5|8:obl->2|9:punct->2,D
Tanakh.Torah.Deuteronomy.2.11,0:nsubj->1|1:root->-1|2:det->4|3:punct->4|4:nsubj->1|5:obl->1|6:nsubj->7|7:conj->1|8:obl->7|9:obl->7|10:punct->1,D
Tanakh.Torah.Deuteronomy.2.12,0:obl->1|1:root->-1|2:nsubj->1|3:advmod->1|4:nsubj->6|5:compound:smixut->4|6:conj->1|7:conj->1|8:obl->6|9:conj->6|10:obl->9|11:mark->12|12:nsubj->15|13:compound:smixut->12|14:obl->9|15:compound:smixut->14|16:mark->18|17:punct->18|18:acl:relcl->15|19:nsubj->18|20:obl->18|21:punct->18,D
Tanakh.Torah.Deuteronomy.2.13,0:advmod->1|1:root->-1|2:conj->1|3:obl->2|4:case:acc->6|5:punct->6|6:obj->2|7:compound:smixut->6|8:conj->1|9:case:acc->11|10:punct->11|11:obj->8|12:compound:smixut->11|13:punct->1,D
Tanakh.Torah.Deuteronomy.2.14,0:nsubj->3|1:appos->0|2:punct->0|3:root->-1|4:punct->5|5:appos->0|6:compound:smixut->5|7:mark->10|8:fixed->7|9:punct->10|10:advcl->3|11:case:acc->13|12:punct->13|13:obj->10|14:compound:smixut->13|15:nummod->17|16:conj->15|17:conj->13|18:case->17|19:punct->18|20:conj->10|21:det->23|22:punct->18|23:obj->10|24:appos->23|25:compound:smixut->24|26:nmod->24|27:compound:smixut->26|28:mark->29|29:advcl->20|30:nsubj->29|31:obl->29|32:punct->3,D
Tanakh.Torah.Deuteronomy.2.15,0:advmod->1|1:nsubj->4|2:punct->1|3:obl->4|4:root->-1|5:obl->4|6:obl->4|7:obl->6|8:compound:smixut->7|9:case->10|10:obl->4|11:punct->4,D
Tanakh.Torah.Deuteronomy.2.16,0:root->-1|1:mark->3|2:punct->3|3:advcl->0|4:det->6|5:punct->4|6:nsubj->3|7:compound:smixut->6|8:xcomp->3|9:obl->8|10:compound:smixut->9|11:punct->3,D
Tanakh.Torah.Deuteronomy.2.17,0:root->-1|1:nsubj->0|2:obl->0|3:xcomp->0|4:punct->0,D
Tanakh.Torah.Deuteronomy.2.18,0:nsubj->1|1:root->-1|2:advmod->1|3:case:acc->5|4:punct->5|5:obj->1|6:compound:smixut->5|7:case:acc->9|8:punct->9|9:obj->1|10:punct->1,D
Tanakh.Torah.Deuteronomy.2.19,0:root->-1|1:case->2|2:nmod->0|3:compound:smixut->2|4:case->6|5:punct->4|6:appos->0|7:advmod->9|8:punct->9|9:conj->6|10:obl->9|11:mark->14|12:advmod->14|13:punct->14|14:nsubj->9|15:nmod->14|16:compound:smixut->15|17:punct->18|18:compound:smixut->16|19:obl->20|20:obl->6|21:mark->25|22:obl->25|23:punct->22|24:compound:smixut->22|25:ccomp->20|26:obl->25|27:punct->25,D
Tanakh.Torah.Deuteronomy.2.20,0:nmod->2|1:punct->0|2:obl->3|3:root->-1|4:advmod->3|5:punct->6|6:nsubj->4|7:nsubj->3|8:parataxis->3|9:punct->11|10:obl->8|11:advmod->8|12:nsubj->13|13:conj->8|14:obl->13|15:obj->13|16:punct->3,D
Tanakh.Torah.Deuteronomy.2.21,0:root->-1|1:amod->0|2:conj->1|3:conj->1|4:nmod->0|5:conj->1|6:nsubj->5|7:obl->5|8:conj->1|9:conj->8|10:obl->9|11:punct->0,D
Tanakh.Torah.Deuteronomy.2.22,0:mark->1|1:root->-1|2:obl->1|3:obl->1|4:obj->1|5:obl->1|6:mark->7|7:acl:relcl->5|8:case:acc->10|9:punct->10|10:obj->7|11:obl->7|12:conj->7|13:conj->7|14:obl->13|15:case->16|16:obl->13|17:det->16|18:punct->1,D
Tanakh.Torah.Deuteronomy.2.23,0:root->-1|1:dep->0|2:nmod->1|3:case->5|4:punct->3|5:nmod->2|6:obl->7|7:acl:relcl->6|8:obl->7|9:conj->7|10:conj->9|11:obl->10|12:punct->9,D
Tanakh.Torah.Deuteronomy.2.24,0:root->-1|1:parataxis->0|2:conj->1|3:case:acc->5|4:punct->5|5:obj->2|6:compound:smixut->5|7:parataxis->1|8:obj->7|9:obl->8|10:case:acc->12|11:punct->12|12:obj->7|13:appos->12|14:punct->15|15:compound:smixut->12|16:compound:smixut->15|17:case:acc->19|18:punct->19|19:compound:smixut->15|20:conj->0|21:nsubj->20|22:conj->20|23:obl->22|24:obl:npmod->22|25:punct->0,D
Tanakh.Torah.Deuteronomy.2.25,0:nsubj->2|1:det->0|2:root->-1|3:compound:affix->4|4:obj->2|5:conj->4|6:case->8|7:punct->8|8:obl->2|9:obl->2|10:case->13|11:det->13|12:punct->11|13:nsubj->15|14:mark->15|15:acl:relcl->13|16:nsubj->15|17:conj->15|18:conj->15|19:obl->18|20:punct->2,D
Tanakh.Torah.Deuteronomy.2.26,0:root->-1|1:obj->0|2:obl->0|3:compound:smixut->2|4:appos->2|5:punct->4|6:compound:smixut->2|7:appos->2|8:compound:smixut->7|9:compound:smixut->8|10:compound:smixut->9|11:acl->3|12:punct->7,D
Tanakh.Torah.Deuteronomy.2.27,0:root->-1|1:obl->0|2:obl->0|3:obl->0|4:compound:smixut->3|5:advmod->6|6:parataxis->0|7:nsubj->6|8:conj->7|9:punct->0,D
Tanakh.Torah.Deuteronomy.2.28,0:root->-1|1:obl->0|2:obj->0|3:conj->0|4:conj->2|5:obl->6|6:parataxis->0|7:punct->6|8:obl->6|9:nsubj->11|10:advmod->11|11:conj->0|12:obl->11|13:punct->0,D
Tanakh.Torah.Deuteronomy.2.29,0:mark->1|1:dislocated->25|2:punct->4|3:obl->1|4:nsubj->1|5:compound:smixut->4|6:conj->1|7:nmod->6|8:conj->7|9:nsubj->10|10:appos->9|11:mark->10|12:fixed->11|13:punct->14|14:root->-1|15:case:acc->17|16:punct->17|17:obj->14|18:case->20|19:punct->18|20:obl->14|21:mark->25|22:punct->25|23:nsubj->25|24:nsubj:cop->20|25:parataxis->14|26:obl->25|27:punct->25,D
Tanakh.Torah.Deuteronomy.2.30,0:advmod->1|1:root->-1|2:obl->1|3:appos->2|4:compound:smixut->3|5:xcomp->1|6:obl->5|7:mark->9|8:punct->7|9:advcl->5|10:nsubj->9|11:vocative->9|12:case:acc->14|13:punct->14|14:obj->9|15:conj->9|16:case:acc->14|17:punct->14|18:obj->9|19:case->20|20:advcl->9|21:obl->20|22:advmod->20|23:det->22|24:punct->9,D
Tanakh.Torah.Deuteronomy.2.31,0:obj->3|1:nsubj->0|2:obl->0|3:root->-1|4:ccomp->0|5:xcomp->3|6:obl->0|7:case:acc->9|8:punct->9|9:obj->4|10:case:acc->9|11:punct->12|12:compound:smixut->9|13:parataxis->0|14:nsubj->13|15:xcomp->13|16:case:acc->18|17:punct->18|18:obj->15|19:punct->13,D
Tanakh.Torah.Deuteronomy.2.32,0:conj->1|1:root->-1|2:obl->1|3:nsubj->0|4:det->6|5:punct->6|6:conj->3|7:obl->8|8:conj->3|9:punct->0,D
Tanakh.Torah.Deuteronomy.2.33,0:root->-1|1:nsubj->0|2:appos->1|3:obl->0|4:conj->0|5:obj->4|6:case:acc->12|7:punct->6|8:case:acc->12|9:punct->12|10:det->12|11:punct->12|12:conj->5|13:punct->12,D
Tanakh.Torah.Deuteronomy.2.34,0:root->-1|1:case:acc->5|2:punct->5|3:det->5|4:punct->5|5:obj->0|6:obl->0|7:det->6|8:conj->0|9:case:acc->13|10:punct->13|11:det->13|12:punct->11|13:obj->8|14:compound:smixut->13|15:conj->14|16:conj->13|17:advmod->18|18:conj->0|19:obj->18|20:punct->18,D
Tanakh.Torah.Deuteronomy.2.35,0:advmod->1|1:nsubj->2|2:root->-1|3:obl->2|4:det->5|5:conj->3|6:mark->7|7:acl:relcl->5|8:punct->2,D
Tanakh.Torah.Deuteronomy.2.36,0:root->-1|1:mark->0|2:case->4|3:punct->2|4:obl->0|5:punct->6|6:compound:smixut->4|7:compound:smixut->6|8:conj->6|9:acl:relcl->8|10:acl:relcl->8|11:case->10|12:punct->11|13:compound:smixut->8|14:advmod->15|15:cop->0|16:acl:relcl->8|17:mark->23|18:acl:relcl->16|19:obl->18|20:case:acc->22|21:punct->23|22:obj->18|23:obj->18|24:nsubj->23|25:appos->8|26:obl->23|27:punct->0,D
Tanakh.Torah.Deuteronomy.2.37,0:advmod->1|1:case->3|2:punct->3|3:nmod->8|4:nmod:poss->3|5:punct->6|6:compound:smixut->4|7:advmod->8|8:root->-1|9:det->11|10:punct->11|11:fixed->9|12:nmod->8|13:compound:smixut->12|14:conj->13|15:compound:smixut->12|16:det->15|17:mark->19|18:punct->19|19:conj->8|20:nsubj->19|21:nsubj->19|22:punct->19,D
Tanakh.Torah.Deuteronomy.3.1,0:root->-1|1:conj->0|2:case->3|3:obl->0|4:conj->0|5:nsubj->4|6:appos->5|7:punct->8|8:compound:smixut->6|9:obl->4|10:nsubj->4|11:det->13|12:punct->13|13:conj->10|14:nmod->13|15:appos->13|16:punct->0,D
Tanakh.Torah.Deuteronomy.3.2,0:root->-1|1:nsubj->0|2:obl->0|3:advmod->5|4:punct->3|5:ccomp->0|6:obj->0|7:mark->9|8:obl->9|9:ccomp->0|10:obj->9|11:case:acc->15|12:punct->15|13:det->15|14:punct->15|15:obl->9|16:case:acc->18|17:punct->18|18:conj->15|19:conj->18|20:obl->19|21:mark->22|22:advcl->19|23:obl->22|24:appos->23|25:compound:smixut->24|26:mark->27|27:acl:relcl->24|28:obl->27|29:punct->0,D
Tanakh.Torah.Deuteronomy.3.3,0:root->-1|1:nsubj->0|2:appos->7|3:obl->0|4:det->7|5:case:acc->7|6:punct->7|7:obj->0|8:appos->7|9:punct->8|10:compound:smixut->8|11:case:acc->15|12:punct->15|13:det->15|14:punct->15|15:conj->7|16:conj->0|17:case->20|18:punct->17|19:compound:affix->20|20:parataxis->7|21:punct->22|22:obl->20|23:obj->16|24:punct->0,D
Tanakh.Torah.Deuteronomy.3.4,0:root->-1|1:case:acc->5|2:punct->5|3:det->5|4:punct->5|5:obj->0|6:obl->0|7:det->6|8:advmod->9|9:cop->0|10:nsubj->9|11:mark->14|12:advmod->14|13:punct->14|14:acl:relcl->10|15:obl->14|16:nummod->17|17:obj->14|18:det->20|19:punct->20|20:appos->17|21:compound:smixut->20|22:compound:smixut->20|23:compound:smixut->22|24:nmod->10|25:punct->9,D
Tanakh.Torah.Deuteronomy.3.5,0:det->2|1:punct->0|2:nsubj->3|3:root->-1|4:nmod->3|5:compound:smixut->4|6:acl:relcl->3|7:obj->6|8:conj->7|9:case->10|10:obl->9|11:compound:smixut->10|12:advmod->3|13:advmod->12|14:punct->3,D
Tanakh.Torah.Deuteronomy.3.6,0:root->-1|1:obj->0|2:mark->3|3:advcl->0|4:obl->3|5:appos->4|6:compound:smixut->5|7:compound:smixut->6|8:det->10|9:punct->10|10:compound:smixut->6|11:obl->3|12:nsubj->11|13:conj->12|14:punct->0,D
Tanakh.Torah.Deuteronomy.3.7,0:det->2|1:punct->0|2:nsubj->5|3:det->2|4:conj->2|5:root->-1|6:obl->5|7:punct->5,D
Tanakh.Torah.Deuteronomy.3.8,0:root->-1|1:obl->0|2:det->1|3:case:acc->5|4:punct->5|5:obj->0|6:det->8|7:nummod->8|8:obj->0|9:compound:smixut->8|10:mark->11|11:nmod->8|12:compound:smixut->13|13:nmod->11|14:compound:smixut->13|15:case->17|16:punct->17|17:conj->13|18:compound:smixut->17|19:punct->0,D
Tanakh.Torah.Deuteronomy.3.9,0:nsubj->1|1:root->-1|2:obl->1|3:nsubj->5|4:conj->3|5:conj->1|6:punct->5|7:obl->5|8:nsubj->5|9:punct->1,D
Tanakh.Torah.Deuteronomy.3.10,0:det->2|1:conj->2|2:root->-1|3:compound:smixut->2|4:det->6|5:punct->4|6:compound:smixut->4|7:conj->6|8:punct->7|9:compound:smixut->7|10:case->12|11:punct->10|12:obl->7|13:conj->12|14:compound:smixut->13|15:compound:smixut->14|16:compound:smixut->15|17:obl->16|18:punct->17,D
Tanakh.Torah.Deuteronomy.3.11,0:mark->6|1:advmod->3|2:punct->3|3:nsubj->6|4:appos->3|5:compound:smixut->4|6:root->-1|7:obl->6|8:compound:smixut->7|9:advmod->10|10:dep->9|11:dep->9|12:compound:smixut->11|13:nsubj->11|14:cop->15|15:obl->6|16:compound:smixut->15|17:compound:smixut->16|18:nummod->19|19:nmod->15|20:dep->19|21:nummod->22|22:dep->20|23:amod->20|24:advmod->23|25:punct->26|26:dep->23|27:punct->6,D
Tanakh.Torah.Deuteronomy.3.12,0:case:acc->2|1:punct->2|2:obj->4|3:det->2|4:root->-1|5:obl->4|6:det->5|7:advcl->4|8:mark->7|9:punct->10|10:case->12|11:punct->10|12:obl->7|13:compound:smixut->12|14:conj->12|15:flat->12|16:punct->15|17:compound:smixut->15|18:conj->20|19:conj->7|20:obl->19|21:conj->20|22:punct->4,D
Tanakh.Torah.Deuteronomy.3.13,0:det->1|1:compound:smixut->0|2:conj->1|3:punct->4|4:compound:smixut->0|5:appos->1|6:compound:smixut->5|7:root->-1|8:obl->7|9:compound:smixut->8|10:compound:smixut->9|11:det->12|12:obj->7|13:compound:smixut->12|14:det->16|15:punct->16|16:obl->18|17:det->16|18:parataxis->7|19:obj->18|20:compound:smixut->19|21:punct->7,D
Tanakh.Torah.Deuteronomy.3.14,0:nsubj->4|1:flat->0|2:punct->3|3:compound:smixut->1|4:root->-1|5:case:acc->7|6:punct->7|7:obj->4|8:punct->7|9:obj->4|10:compound:smixut->9|11:case->13|12:punct->13|13:obl->4|14:amod->13|15:conj->14|16:conj->4|17:obj->16|18:case->20|19:punct->18|20:obl->16|21:case:acc->23|22:punct->23|23:obj->16|24:appos->23|25:compound:smixut->24|26:case->27|27:obl->16|28:det->27|29:punct->4,D
Tanakh.Torah.Deuteronomy.3.15,0:obl->1|1:root->-1|2:case:acc->4|3:punct->4|4:obj->1|5:punct->1,D
Tanakh.Torah.Deuteronomy.3.16,0:root->-1|1:conj->0|2:parataxis->0|3:case->5|4:punct->5|5:obl->2|6:case->8|7:punct->8|8:conj->5|9:compound:smixut->8|10:case->11|11:obl->9|12:conj->11|13:case->14|14:conj->11|15:compound:smixut->14|16:nsubj->14|17:compound:smixut->16|18:compound:smixut->17|19:punct->2,D
Tanakh.Torah.Deuteronomy.3.17,0:root->-1|1:conj->3|2:conj->3|3:nmod->0|4:case->5|5:conj->3|6:compound:smixut->5|7:appos->5|8:compound:smixut->7|9:case->10|10:nmod->0|11:compound:smixut->10|12:advmod->10|13:punct->10,D
Tanakh.Torah.Deuteronomy.3.18,0:root->-1|1:obj->0|2:obl->0|3:det->2|4:xcomp->0|5:nsubj->7|6:conj->5|7:ccomp->4|8:obl->7|9:case:acc->11|10:punct->11|11:obj->7|12:det->11|13:obl->15|14:obl->15|15:conj->0|16:case->17|17:obl->15|18:appos->20|19:punct->18|20:compound:smixut->18|21:det->25|22:punct->23|23:dep->20|24:punct->23|25:compound:smixut->23|26:punct->0,D
Tanakh.Torah.Deuteronomy.3.19,0:advmod->1|1:nsubj->4|2:conj->1|3:conj->1|4:root->-1|5:mark->7|6:punct->5|7:ccomp->4|8:amod->7|9:obl->8|10:ccomp->4|11:obl->10|12:mark->13|13:acl:relcl->10|14:obl->13|15:punct->4,D
Tanakh.Torah.Deuteronomy.3.20,0:mark->3|1:mark->3|2:punct->3|3:root->-1|4:nsubj->3|5:dep->3|6:obl->3|7:obl->3|8:conj->3|9:det->11|10:punct->11|11:nsubj->8|12:case:acc->14|13:punct->14|14:obj->8|15:mark->18|16:nsubj->18|17:conj->16|18:acl:relcl->14|19:obl->18|20:obl->18|21:compound:smixut->20|22:conj->3|23:obj->22|24:nmod->23|25:mark->26|26:acl:relcl->23|27:obl->26|28:punct->3,D
Tanakh.Torah.Deuteronomy.3.21,0:case:acc->2|1:punct->2|2:nsubj->3|3:root->-1|4:obl->3|5:det->4|6:xcomp->3|7:obj->3|8:xcomp->3|9:case:acc->10|10:obj->13|11:punct->13|12:mark->13|13:ccomp->8|14:nsubj->13|15:conj->14|16:nummod->17|17:obl->13|18:det->17|19:advmod->21|20:punct->21|21:parataxis->3|22:nsubj->21|23:det->25|24:punct->23|25:compound:smixut->29|26:mark->28|27:nsubj->28|28:advcl->21|29:obj->28|30:punct->3,D
Tanakh.Torah.Deuteronomy.3.22,0:advmod->1|1:root->-1|2:mark->6|3:obl->6|4:conj->3|5:cop->6|6:ccomp->1|7:obl->6|8:punct->1,D
Tanakh.Torah.Deuteronomy.3.23,0:root->-1|1:case->3|2:punct->1|3:vocative->0|4:obl->0|5:det->4|6:xcomp->0|7:punct->0,D
Tanakh.Torah.Deuteronomy.3.24,0:vocative->2|1:compound:smixut->0|2:root->-1|3:obj->4|4:reparandum->2|5:case:acc->10|6:punct->10|7:obj->4|8:case:acc->10|9:punct->10|10:obj->4|11:case:acc->10|12:punct->10|13:compound:smixut->10|14:amod->13|15:mark->19|16:obj->4|17:punct->16|18:case->19|19:nmod->10|20:conj->19|21:mark->23|22:punct->23|23:acl:relcl->20|24:obl->23|25:conj->19|26:punct->2,D
